country,country_code,year,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,wind_pct,solar_pct,other_renewables_pct,total_generation_twh,region,battery_storage_mwh,pumped_hydro_mwh
KHM,KHM,2023,22.6,0.97,5.1,0.0,50.18,0.0,14.6,6.55,9.76,Asia,15.13,9.33
KHM,KHM,2024,22.1,0.84,5.04,0.0,50.22,0.01,14.92,6.87,9.93,Asia,21.0,9.69
KIR,KIR,2000,8.44,81.37,5.7,0.0,0.15,0.0,1.1,3.24,0.02,Oceania,0.0,0.0
KIR,KIR,2001,8.15,81.29,5.47,0.0,0.16,0.08,2.01,2.84,0.02,Oceania,0.0,0.0
KIR,KIR,2002,7.81,81.47,5.22,0.0,0.0,0.08,2.36,3.06,0.02,Oceania,0.0,0.0
KIR,KIR,2003,6.96,81.86,4.78,0.0,0.02,0.27,2.89,3.22,0.02,Oceania,0.0,0.0
KIR,KIR,2004,6.73,81.7,4.32,0.0,0.46,0.0,3.74,3.05,0.02,Oceania,0.0,0.0
KIR,KIR,2005,6.53,81.44,4.27,0.0,0.53,0.0,4.18,3.05,0.02,Oceania,0.0,0.0
KIR,KIR,2006,6.03,81.85,3.83,0.0,0.03,0.0,4.82,3.44,0.02,Oceania,0.0,0.0
KIR,KIR,2007,5.71,81.15,3.96,0.0,0.0,0.07,5.38,3.73,0.02,Oceania,0.0,0.0
KIR,KIR,2008,5.15,81.44,3.85,0.0,0.06,0.2,5.74,3.56,0.02,Oceania,0.0,0.0
KIR,KIR,2009,5.24,81.44,3.52,0.0,0.0,0.19,6.28,3.33,0.02,Oceania,0.0,0.0
KIR,KIR,2010,4.81,81.36,3.42,0.0,0.0,0.0,6.59,3.82,0.02,Oceania,0.0,0.0
KIR,KIR,2011,4.58,80.43,2.86,0.0,0.0,0.27,7.85,4.01,0.02,Oceania,0.01,0.0
KIR,KIR,2012,3.75,80.69,3.12,0.0,0.28,0.08,8.19,3.89,0.02,Oceania,0.01,0.0
KIR,KIR,2013,3.49,80.96,2.69,0.0,0.0,0.0,8.79,4.07,0.02,Oceania,0.02,0.0
KIR,KIR,2014,3.32,80.93,1.98,0.0,0.15,0.0,9.32,4.3,0.02,Oceania,0.03,0.0
KIR,KIR,2015,2.94,79.93,2.28,0.0,0.29,0.0,10.1,4.46,0.02,Oceania,0.03,0.0
KIR,KIR,2016,2.87,80.05,1.73,0.0,0.16,0.46,10.53,4.2,0.03,Oceania,0.04,0.0
KIR,KIR,2017,2.49,80.24,1.91,0.0,0.0,0.0,11.15,4.21,0.03,Oceania,0.06,0.0
KIR,KIR,2018,1.91,80.69,1.56,0.0,0.0,0.08,11.45,4.31,0.03,Oceania,0.08,0.0
KIR,KIR,2019,1.46,80.91,1.12,0.0,0.0,0.02,11.99,4.5,0.03,Oceania,0.11,0.0
KIR,KIR,2020,1.25,79.8,0.95,0.0,0.22,0.24,12.81,4.73,0.03,Oceania,0.15,0.0
KIR,KIR,2021,0.71,79.88,0.76,0.0,0.11,0.0,13.65,4.89,0.03,Oceania,0.2,0.0
KIR,KIR,2022,0.77,80.0,0.55,0.0,0.0,0.0,13.72,4.96,0.03,Oceania,0.27,0.01
KIR,KIR,2023,0.67,79.64,0.16,0.0,0.11,0.0,14.3,5.12,0.03,Oceania,0.36,0.0
KIR,KIR,2024,0.05,79.77,0.14,0.0,0.0,0.0,15.08,4.96,0.03,Oceania,0.47,0.01
KNA,KNA,2000,14.23,62.48,9.92,0.0,0.0,0.39,0.79,12.19,0.07,North America,0.0,0.03
KNA,KNA,2001,13.42,63.07,9.27,0.0,0.08,0.43,1.25,12.48,0.08,North America,0.0,0.03
KNA,KNA,2002,12.6,62.68,8.69,0.0,0.0,0.9,2.13,13.0,0.08,North America,0.0,0.03
KNA,KNA,2003,11.83,62.42,8.45,0.0,0.0,0.97,2.52,13.81,0.08,North America,0.0,0.03
KNA,KNA,2004,11.53,62.29,7.71,0.0,0.02,1.6,2.91,13.94,0.09,North America,0.0,0.03
KNA,KNA,2005,10.83,62.0,7.67,0.0,0.0,1.56,3.9,14.04,0.09,North America,0.0,0.03
KNA,KNA,2006,10.78,61.7,7.33,0.0,0.07,1.68,4.52,13.92,0.1,North America,0.0,0.04
KNA,KNA,2007,9.77,62.22,6.67,0.0,0.15,1.99,4.72,14.48,0.1,North America,0.0,0.04
KNA,KNA,2008,9.58,62.11,6.25,0.0,0.06,1.92,5.51,14.57,0.1,North America,0.0,0.04
KNA,KNA,2009,8.71,61.77,6.0,0.0,0.15,1.97,6.12,15.28,0.11,North America,0.0,0.04
KNA,KNA,2010,7.94,61.5,5.61,0.0,0.25,2.2,6.85,15.65,0.11,North America,0.0,0.04
KNA,KNA,2011,7.57,61.61,5.59,0.0,0.0,2.33,7.17,15.73,0.12,North America,0.01,0.04
KNA,KNA,2012,7.14,61.69,4.61,0.0,0.0,2.75,7.7,16.11,0.12,North America,0.01,0.04
KNA,KNA,2013,6.48,61.58,4.54,0.0,0.0,2.93,8.22,16.25,0.13,North America,0.02,0.04
KNA,KNA,2014,6.16,60.82,4.01,0.0,0.0,3.29,8.9,16.82,0.13,North America,0.03,0.05
KNA,KNA,2015,5.3,61.3,3.79,0.0,0.15,3.03,9.34,17.09,0.14,North America,0.03,0.05
KNA,KNA,2016,4.62,60.77,3.35,0.0,0.1,3.63,10.07,17.46,0.14,North America,0.05,0.05
KNA,KNA,2017,4.42,60.21,3.03,0.0,0.22,3.47,10.79,17.86,0.15,North America,0.06,0.05
KNA,KNA,2018,3.76,60.45,2.35,0.0,0.0,4.07,11.27,18.1,0.16,North America,0.08,0.05
KNA,KNA,2019,3.0,60.38,1.79,0.0,0.18,4.44,12.04,18.17,0.16,North America,0.11,0.05
KNA,KNA,2020,2.17,60.94,1.52,0.0,0.0,4.27,12.37,18.73,0.17,North America,0.15,0.06
KNA,KNA,2021,1.91,60.14,1.39,0.0,0.06,4.59,12.9,19.01,0.18,North America,0.2,0.06
KNA,KNA,2022,1.15,60.05,0.99,0.0,0.0,4.64,13.81,19.36,0.18,North America,0.28,0.06
KNA,KNA,2023,0.77,60.17,0.22,0.0,0.0,4.76,14.35,19.73,0.19,North America,0.37,0.06
KNA,KNA,2024,0.0,60.1,0.0,0.0,0.0,4.88,14.89,20.13,0.2,North America,0.49,0.06
KOR,KOR,2000,35.87,2.33,32.19,27.62,0.88,0.0,0.52,0.59,336.9,Asia,0.0,12.03
KOR,KOR,2001,35.25,2.21,32.2,27.77,1.18,0.18,0.73,0.48,349.26,Asia,0.0,12.44
KOR,KOR,2002,35.51,1.87,32.32,27.46,1.06,0.23,0.87,0.68,353.55,Asia,0.0,13.05
KOR,KOR,2003,35.17,1.76,32.52,27.82,0.74,0.44,0.88,0.67,366.59,Asia,0.0,14.17
KOR,KOR,2004,35.0,2.13,32.09,27.62,0.71,0.4,1.45,0.6,374.35,Asia,0.0,14.91
KOR,KOR,2005,35.17,1.79,31.65,27.91,1.07,0.59,1.26,0.56,382.17,Asia,0.0,15.43
KOR,KOR,2006,34.51,1.86,31.46,27.68,1.36,0.52,1.94,0.67,388.9,Asia,0.0,16.9
KOR,KOR,2007,34.73,1.75,31.74,28.11,0.9,0.5,2.03,0.24,401.13,Asia,0.0,16.97
KOR,KOR,2008,34.16,1.56,31.3,28.0,1.26,0.83,2.2,0.69,414.99,Asia,0.0,18.06
KOR,KOR,2009,34.44,1.35,31.48,28.33,0.86,0.82,2.28,0.44,421.72,Asia,0.0,18.24
KOR,KOR,2010,34.61,1.55,31.34,27.72,0.96,0.85,2.72,0.25,432.18,Asia,0.0,19.4
KOR,KOR,2011,33.78,1.49,31.23,27.66,1.13,1.32,2.81,0.58,441.13,Asia,21.38,20.12
KOR,KOR,2012,33.65,1.59,30.86,27.55,1.14,1.27,3.15,0.79,455.3,Asia,29.45,20.92
KOR,KOR,2013,33.42,1.62,30.8,27.73,1.15,1.4,3.45,0.43,457.92,Asia,38.82,21.67
KOR,KOR,2014,33.21,1.1,30.79,27.85,1.38,1.0,3.76,0.91,471.28,Asia,54.46,22.21
KOR,KOR,2015,33.11,1.27,30.81,27.99,1.22,0.85,4.14,0.61,486.14,Asia,72.78,23.28
KOR,KOR,2016,32.62,1.62,30.39,27.62,0.93,1.33,4.52,0.97,500.19,Asia,97.22,23.97
KOR,KOR,2017,32.78,1.48,30.72,27.88,0.85,1.52,4.39,0.38,511.41,Asia,122.24,24.35
KOR,KOR,2018,33.16,1.31,30.54,27.66,0.73,1.4,4.32,0.88,520.88,Asia,172.42,26.1
KOR,KOR,2019,32.51,1.08,30.44,27.43,1.24,1.39,4.71,1.2,535.75,Asia,233.33,26.45
KOR,KOR,2020,32.26,1.23,30.06,27.75,0.83,1.44,5.03,1.4,545.78,Asia,317.7,27.07
KOR,KOR,2021,32.17,1.27,29.92,27.18,1.15,1.52,5.77,1.02,561.65,Asia,437.9,27.45
KOR,KOR,2022,31.88,0.97,29.85,27.7,1.22,1.93,5.73,0.72,572.63,Asia,569.81,28.14
KOR,KOR,2023,32.01,0.62,30.05,27.82,0.81,2.0,5.6,1.09,582.84,Asia,776.55,30.07
KOR,KOR,2024,31.79,0.85,29.94,27.67,1.39,1.94,5.42,1.0,599.17,Asia,1058.31,30.68
KWT,KWT,2000,2.25,15.81,80.87,0.0,0.0,0.0,0.11,0.96,39.59,Asia,0.0,6.16
KWT,KWT,2001,1.9,15.38,82.05,0.0,0.03,0.0,0.53,0.11,40.96,Asia,0.0,6.47
KWT,KWT,2002,1.87,15.37,81.73,0.0,0.0,0.06,0.58,0.39,42.06,Asia,0.0,6.72
KWT,KWT,2003,2.15,15.06,80.91,0.0,0.0,0.66,0.79,0.43,42.8,Asia,0.0,7.0
KWT,KWT,2004,1.96,15.44,80.88,0.0,0.17,0.0,1.12,0.43,44.4,Asia,0.0,7.53
KWT,KWT,2005,1.19,15.61,81.54,0.0,0.07,0.0,0.93,0.66,45.88,Asia,0.0,7.93
KWT,KWT,2006,1.62,15.4,80.9,0.0,0.21,0.09,1.28,0.5,46.77,Asia,0.0,8.29
KWT,KWT,2007,1.29,15.49,81.11,0.0,0.11,0.0,1.39,0.61,47.79,Asia,0.0,8.65
KWT,KWT,2008,1.1,15.23,81.82,0.0,0.1,0.0,1.56,0.19,49.35,Asia,0.0,8.98
KWT,KWT,2009,1.43,15.33,81.06,0.0,0.01,0.0,1.55,0.62,50.28,Asia,0.0,9.27
KWT,KWT,2010,1.05,15.61,80.41,0.0,0.0,0.0,1.98,0.95,51.82,Asia,0.0,9.66
KWT,KWT,2011,0.58,15.33,81.36,0.0,0.0,0.08,1.86,0.79,52.79,Asia,2.39,10.24
KWT,KWT,2012,1.16,15.33,81.28,0.0,0.0,0.0,1.96,0.27,54.8,Asia,3.27,10.41
KWT,KWT,2013,0.93,15.29,80.57,0.0,0.0,0.0,2.29,0.92,56.26,Asia,4.16,10.93
KWT,KWT,2014,0.89,14.95,80.83,0.0,0.0,0.0,2.46,0.87,57.3,Asia,5.67,11.02
KWT,KWT,2015,0.63,15.38,80.65,0.0,0.0,0.0,2.81,0.53,59.32,Asia,7.76,11.46
KWT,KWT,2016,0.47,15.05,80.59,0.0,0.03,0.0,2.89,0.97,61.4,Asia,10.51,11.98
KWT,KWT,2017,0.58,15.33,80.12,0.0,0.09,0.29,2.64,0.95,62.52,Asia,14.17,12.18
KWT,KWT,2018,0.74,15.06,80.04,0.0,0.0,0.0,3.27,0.89,64.37,Asia,19.46,12.66
KWT,KWT,2019,0.36,15.01,80.36,0.0,0.02,0.22,2.87,1.16,65.81,Asia,25.76,12.93
KWT,KWT,2020,0.27,15.39,80.35,0.0,0.04,0.0,3.24,0.71,67.67,Asia,35.19,13.77
KWT,KWT,2021,0.24,15.18,79.8,0.0,0.0,0.17,3.39,1.22,69.63,Asia,48.58,13.39
KWT,KWT,2022,0.0,14.96,80.45,0.0,0.0,0.0,3.59,1.0,70.46,Asia,64.47,14.04
KWT,KWT,2023,0.36,15.17,79.46,0.0,0.0,0.22,4.08,0.71,73.02,Asia,86.8,14.04
KWT,KWT,2024,0.0,14.7,80.31,0.0,0.0,0.0,4.16,0.83,74.84,Asia,119.47,15.19
LAO,LAO,2000,22.33,0.99,2.83,0.0,71.92,0.0,0.0,1.93,15.93,Asia,0.0,12.62
LAO,LAO,2001,22.13,0.95,2.89,0.0,71.46,0.34,0.46,1.77,16.52,Asia,0.0,14.22
LAO,LAO,2002,22.01,0.68,2.98,0.0,71.94,0.0,0.56,1.83,17.05,Asia,0.0,15.61
LAO,LAO,2003,21.72,0.7,2.67,0.0,71.44,0.43,0.84,2.2,18.06,Asia,0.0,16.97
LAO,LAO,2004,21.53,0.79,1.79,0.0,72.65,0.75,0.75,1.74,18.71,Asia,0.0,17.83
LAO,LAO,2005,21.03,0.88,2.4,0.0,71.9,0.77,1.14,1.88,19.56,Asia,0.0,19.43
LAO,LAO,2006,21.26,0.83,2.06,0.0,72.35,0.41,1.11,1.98,20.27,Asia,0.0,21.31
LAO,LAO,2007,21.09,0.44,2.26,0.0,72.27,0.38,1.5,2.06,21.16,Asia,0.0,22.26
LAO,LAO,2008,20.52,0.78,2.02,0.0,72.28,1.11,1.55,1.74,22.0,Asia,0.0,24.21
LAO,LAO,2009,20.49,1.08,1.61,0.0,71.94,0.73,1.88,2.27,22.77,Asia,0.0,25.31
LAO,LAO,2010,20.29,0.46,1.76,0.0,72.11,1.07,1.82,2.49,23.76,Asia,0.0,26.11
LAO,LAO,2011,20.42,0.54,1.74,0.0,71.78,0.95,2.25,2.32,24.79,Asia,2.16,27.68
LAO,LAO,2012,20.27,0.49,1.45,0.0,71.73,1.2,2.42,2.44,25.74,Asia,2.9,28.21
LAO,LAO,2013,19.95,0.54,1.43,0.0,71.99,0.95,2.75,2.39,26.93,Asia,4.14,30.06
LAO,LAO,2014,19.51,0.19,1.37,0.0,72.53,1.24,2.78,2.38,28.11,Asia,5.15,31.43
LAO,LAO,2015,19.93,0.06,1.3,0.0,72.2,1.02,3.25,2.24,29.15,Asia,7.38,33.8
LAO,LAO,2016,19.4,0.05,0.69,0.0,72.48,1.4,3.46,2.52,30.19,Asia,9.91,33.65
LAO,LAO,2017,18.84,0.36,1.01,0.0,71.85,1.87,3.65,2.42,31.62,Asia,13.41,35.98
LAO,LAO,2018,18.7,0.28,0.72,0.0,72.3,1.8,3.62,2.58,32.97,Asia,17.37,36.68
LAO,LAO,2019,18.8,0.0,0.64,0.0,72.01,1.92,4.03,2.6,34.22,Asia,24.77,38.6
LAO,LAO,2020,18.64,0.16,0.31,0.0,72.17,1.68,4.57,2.47,35.78,Asia,32.02,39.16
LAO,LAO,2021,18.47,0.19,0.37,0.0,72.24,1.66,4.15,2.92,36.97,Asia,44.14,41.47
LAO,LAO,2022,18.58,0.06,0.0,0.0,72.13,1.55,4.58,3.1,38.75,Asia,59.61,41.62
LAO,LAO,2023,18.22,0.0,0.0,0.0,71.97,1.84,4.92,3.05,40.47,Asia,80.98,43.25
LAO,LAO,2024,17.99,0.0,0.0,0.0,72.15,2.28,4.8,2.78,41.9,Asia,110.38,44.78
LBN,LBN,2000,3.37,10.99,79.69,0.0,4.03,0.18,0.57,1.17,9.01,Asia,0.0,4.79
LBN,LBN,2001,3.1,10.77,79.55,0.0,4.07,0.54,0.8,1.17,9.35,Asia,0.0,5.57
LBN,LBN,2002,3.04,10.88,80.19,0.0,3.74,0.08,0.89,1.18,9.58,Asia,0.0,6.09
LBN,LBN,2003,2.79,10.62,80.15,0.0,3.9,0.16,1.24,1.14,9.78,Asia,0.0,6.8
LBN,LBN,2004,2.51,10.79,79.78,0.0,4.15,0.0,1.41,1.36,10.12,Asia,0.0,7.6
LBN,LBN,2005,2.46,10.86,79.73,0.0,4.11,0.02,1.41,1.41,10.53,Asia,0.0,8.46
LBN,LBN,2006,2.77,10.32,78.8,0.0,4.18,0.09,2.16,1.68,10.8,Asia,0.0,9.26
LBN,LBN,2007,2.03,10.39,80.42,0.0,4.11,0.27,1.54,1.24,11.04,Asia,0.0,9.84
LBN,LBN,2008,2.17,10.64,78.64,0.0,4.04,0.7,2.18,1.63,11.29,Asia,0.0,10.65
LBN,LBN,2009,2.43,10.66,78.65,0.0,3.82,0.27,2.4,1.77,11.86,Asia,0.0,10.98
LBN,LBN,2010,1.88,10.48,79.55,0.0,3.65,0.54,2.44,1.46,12.04,Asia,0.0,12.08
LBN,LBN,2011,1.85,10.3,78.98,0.0,4.03,0.57,2.79,1.48,12.49,Asia,1.31,12.78
LBN,LBN,2012,1.76,10.35,78.83,0.0,4.21,0.38,2.68,1.79,12.76,Asia,1.79,13.45
LBN,LBN,2013,1.56,10.43,78.39,0.0,4.18,0.58,2.89,1.97,13.2,Asia,2.4,14.5
LBN,LBN,2014,1.39,10.35,78.6,0.0,4.3,0.79,3.07,1.5,13.59,Asia,3.16,14.71
LBN,LBN,2015,1.09,10.57,78.74,0.0,4.02,0.7,3.42,1.46,13.97,Asia,4.39,15.41
LBN,LBN,2016,0.91,10.05,79.18,0.0,3.87,0.62,3.64,1.73,14.35,Asia,5.77,16.3
LBN,LBN,2017,1.07,10.29,78.57,0.0,4.01,0.58,3.97,1.51,14.8,Asia,7.96,17.0
LBN,LBN,2018,0.7,10.12,78.5,0.0,4.19,0.84,3.73,1.92,15.14,Asia,10.26,17.7
LBN,LBN,2019,0.49,10.21,78.75,0.0,3.69,1.01,3.81,2.04,15.55,Asia,14.81,18.17
LBN,LBN,2020,0.62,10.28,78.37,0.0,4.04,0.71,4.07,1.91,16.06,Asia,19.75,19.5
LBN,LBN,2021,0.52,10.16,78.41,0.0,3.92,0.84,4.39,1.76,16.54,Asia,26.39,20.11
LBN,LBN,2022,0.3,9.76,78.47,0.0,4.01,1.12,4.58,1.76,17.07,Asia,36.7,20.85
LBN,LBN,2023,0.39,10.27,78.61,0.0,3.89,0.95,4.36,1.53,17.4,Asia,48.56,21.64
LBN,LBN,2024,0.0,9.78,78.01,0.0,3.76,0.9,5.13,2.42,18.02,Asia,65.57,22.0
LBR,LBR,2000,11.5,51.77,7.86,0.0,20.05,0.4,0.8,7.62,0.18,Africa,0.0,0.17
LBR,LBR,2001,11.12,51.98,7.52,0.0,20.16,0.04,1.23,7.95,0.19,Africa,0.0,0.17
LBR,LBR,2002,10.68,52.55,7.1,0.0,19.87,0.0,1.85,7.95,0.19,Africa,0.0,0.18
LBR,LBR,2003,10.09,52.09,6.73,0.0,19.84,0.0,2.6,8.65,0.2,Africa,0.0,0.18
LBR,LBR,2004,9.72,51.7,6.6,0.0,20.04,0.0,3.1,8.84,0.21,Africa,0.0,0.19
LBR,LBR,2005,9.3,52.08,5.9,0.0,19.98,0.0,3.75,8.99,0.21,Africa,0.0,0.2
LBR,LBR,2006,8.79,51.78,5.67,0.0,19.93,0.13,4.03,9.67,0.22,Africa,0.0,0.2
LBR,LBR,2007,8.12,51.76,5.73,0.0,19.83,0.03,4.63,9.9,0.23,Africa,0.0,0.2
LBR,LBR,2008,7.86,51.69,5.01,0.0,20.03,0.0,5.69,9.72,0.24,Africa,0.0,0.22
LBR,LBR,2009,7.38,51.29,4.95,0.0,19.77,0.27,5.85,10.49,0.25,Africa,0.0,0.22
LBR,LBR,2010,6.68,50.97,4.95,0.0,20.02,0.24,6.54,10.6,0.25,Africa,0.0,0.23
LBR,LBR,2011,6.36,50.93,4.25,0.0,19.91,0.0,7.47,11.08,0.26,Africa,0.02,0.24
LBR,LBR,2012,5.74,50.62,4.04,0.0,20.07,0.35,7.92,11.26,0.27,Africa,0.03,0.24
LBR,LBR,2013,5.14,51.44,3.49,0.0,20.21,0.0,8.36,11.36,0.28,Africa,0.05,0.25
LBR,LBR,2014,5.15,50.98,3.28,0.0,19.85,0.29,8.92,11.53,0.29,Africa,0.06,0.27
LBR,LBR,2015,3.76,51.11,2.63,0.0,20.42,0.0,9.92,12.16,0.3,Africa,0.09,0.26
LBR,LBR,2016,4.18,50.65,2.82,0.0,19.68,0.0,10.49,12.18,0.31,Africa,0.12,0.27
LBR,LBR,2017,3.17,50.8,2.43,0.0,19.84,0.08,10.69,12.99,0.32,Africa,0.16,0.27
LBR,LBR,2018,3.02,50.56,1.95,0.0,19.81,0.0,11.58,13.08,0.33,Africa,0.21,0.29
LBR,LBR,2019,2.44,50.47,1.67,0.0,19.91,0.0,12.05,13.46,0.34,Africa,0.28,0.29
LBR,LBR,2020,2.06,50.04,1.38,0.0,20.15,0.0,12.85,13.52,0.35,Africa,0.38,0.3
LBR,LBR,2021,1.43,49.56,1.35,0.0,20.26,0.0,13.14,14.26,0.36,Africa,0.53,0.31
LBR,LBR,2022,0.87,50.08,0.63,0.0,20.33,0.11,13.87,14.11,0.38,Africa,0.68,0.32
LBR,LBR,2023,0.33,50.33,0.21,0.0,20.07,0.0,14.45,14.61,0.38,Africa,0.94,0.33
LBR,LBR,2024,0.15,49.72,0.04,0.0,19.98,0.0,15.04,15.07,0.4,Africa,1.32,0.33
LBY,LBY,2000,1.62,10.32,86.1,0.0,0.16,0.0,0.23,1.57,15.93,Africa,0.0,3.01
LBY,LBY,2001,1.79,10.59,85.64,0.0,0.01,0.14,0.12,1.71,16.43,Africa,0.0,3.31
LBY,LBY,2002,1.14,10.27,86.48,0.0,0.02,0.0,0.51,1.58,16.98,Africa,0.0,3.52
LBY,LBY,2003,1.42,10.33,85.68,0.0,0.0,0.06,0.92,1.59,17.55,Africa,0.0,3.73
LBY,LBY,2004,1.58,10.28,85.11,0.0,0.0,0.42,1.01,1.6,18.07,Africa,0.0,3.93
LBY,LBY,2005,1.11,10.59,86.28,0.0,0.0,0.01,0.48,1.53,18.75,Africa,0.0,4.03
LBY,LBY,2006,1.17,10.56,85.58,0.0,0.0,0.09,0.83,1.77,19.29,Africa,0.0,4.51
LBY,LBY,2007,1.14,10.14,85.58,0.0,0.0,0.14,1.29,1.71,19.91,Africa,0.0,4.53
LBY,LBY,2008,0.92,9.97,85.95,0.0,0.1,0.11,1.04,1.91,20.67,Africa,0.0,4.82
LBY,LBY,2009,1.25,10.15,85.43,0.0,0.2,0.0,1.26,1.71,21.3,Africa,0.0,4.99
LBY,LBY,2010,0.91,9.98,85.75,0.0,0.0,0.0,1.56,1.8,22.11,Africa,0.0,5.11
LBY,LBY,2011,0.93,10.29,85.46,0.0,0.0,0.14,1.32,1.86,22.7,Africa,1.16,5.38
LBY,LBY,2012,0.69,10.2,86.01,0.0,0.11,0.0,1.22,1.77,23.58,Africa,1.56,5.69
LBY,LBY,2013,0.57,10.01,85.73,0.0,0.0,0.0,1.87,1.82,24.43,Africa,2.06,5.84
LBY,LBY,2014,0.73,10.17,84.96,0.0,0.09,0.1,1.85,2.1,25.25,Africa,2.88,5.91
LBY,LBY,2015,0.75,9.79,85.47,0.0,0.12,0.0,1.88,1.99,25.84,Africa,3.87,6.14
LBY,LBY,2016,0.71,9.83,84.97,0.0,0.25,0.02,2.33,1.89,26.85,Africa,5.24,6.48
LBY,LBY,2017,0.65,10.2,84.37,0.0,0.22,0.31,2.2,2.05,27.8,Africa,7.23,6.7
LBY,LBY,2018,0.43,10.28,85.83,0.0,0.0,0.0,1.9,1.56,28.73,Africa,9.82,7.05
LBY,LBY,2019,0.33,9.89,85.54,0.0,0.0,0.0,2.52,1.72,29.48,Africa,12.94,7.18
LBY,LBY,2020,0.49,9.76,85.07,0.0,0.15,0.0,2.32,2.21,30.93,Africa,16.89,7.34
LBY,LBY,2021,0.36,10.03,84.43,0.0,0.0,0.24,2.77,2.17,31.5,Africa,24.18,7.5
LBY,LBY,2022,0.31,9.8,84.71,0.0,0.12,0.09,3.07,1.9,32.91,Africa,31.01,7.88
LBY,LBY,2023,0.0,10.18,85.05,0.0,0.0,0.0,2.96,1.81,33.74,Africa,42.88,8.11
LBY,LBY,2024,0.1,9.89,85.06,0.0,0.0,0.0,2.88,2.07,34.86,Africa,55.66,8.44
LCA,LCA,2000,16.8,57.99,11.26,0.0,0.0,0.0,0.26,13.69,0.16,North America,0.0,0.04
LCA,LCA,2001,15.58,57.39,10.89,0.0,0.2,0.0,1.85,14.09,0.17,North America,0.0,0.04
LCA,LCA,2002,15.1,57.74,10.21,0.0,0.07,0.0,2.39,14.49,0.18,North America,0.0,0.04
LCA,LCA,2003,14.52,57.32,9.84,0.0,0.02,0.0,3.35,14.95,0.18,North America,0.0,0.04
LCA,LCA,2004,13.96,57.34,9.68,0.0,0.0,0.0,3.58,15.44,0.19,North America,0.0,0.04
LCA,LCA,2005,12.95,57.14,9.25,0.0,0.0,0.0,4.48,16.18,0.2,North America,0.0,0.05
LCA,LCA,2006,12.08,57.17,8.46,0.0,0.0,0.0,5.5,16.79,0.2,North America,0.0,0.05
LCA,LCA,2007,11.55,56.82,7.85,0.0,0.14,0.13,6.19,17.32,0.21,North America,0.0,0.05
LCA,LCA,2008,11.06,57.45,7.15,0.0,0.0,0.03,6.82,17.49,0.22,North America,0.0,0.05
LCA,LCA,2009,10.52,56.27,7.13,0.0,0.12,0.05,8.0,17.91,0.23,North America,0.0,0.06
LCA,LCA,2010,9.7,56.23,6.66,0.0,0.0,0.24,9.18,17.99,0.24,North America,0.0,0.06
LCA,LCA,2011,8.64,56.53,5.85,0.0,0.0,0.0,9.71,19.27,0.24,North America,0.01,0.06
LCA,LCA,2012,8.17,56.65,5.74,0.0,0.09,0.09,10.11,19.15,0.25,North America,0.02,0.06
LCA,LCA,2013,7.63,57.04,4.81,0.0,0.0,0.11,10.82,19.59,0.26,North America,0.03,0.06
LCA,LCA,2014,6.73,56.17,4.72,0.0,0.07,0.36,12.03,19.92,0.28,North America,0.04,0.07
LCA,LCA,2015,5.83,56.16,4.62,0.0,0.0,0.27,12.6,20.52,0.28,North America,0.05,0.07
LCA,LCA,2016,5.41,56.1,3.72,0.0,0.06,0.0,13.52,21.19,0.29,North America,0.07,0.07
LCA,LCA,2017,4.73,55.94,3.28,0.0,0.0,0.16,14.29,21.6,0.3,North America,0.09,0.07
LCA,LCA,2018,4.11,55.5,3.03,0.0,0.15,0.15,15.15,21.91,0.32,North America,0.12,0.07
LCA,LCA,2019,3.42,55.92,2.31,0.0,0.0,0.06,15.98,22.31,0.33,North America,0.16,0.07
LCA,LCA,2020,2.8,55.38,1.84,0.0,0.39,0.0,16.55,23.04,0.35,North America,0.21,0.08
LCA,LCA,2021,1.99,55.43,1.45,0.0,0.0,0.0,17.58,23.55,0.36,North America,0.29,0.08
LCA,LCA,2022,1.26,55.32,0.85,0.0,0.09,0.01,18.4,24.07,0.37,North America,0.41,0.08
LCA,LCA,2023,0.55,55.51,0.37,0.0,0.08,0.22,18.77,24.5,0.38,North America,0.54,0.09
LCA,LCA,2024,0.0,55.01,0.0,0.0,0.01,0.1,20.19,24.69,0.4,North America,0.73,0.09
LKA,LKA,2000,25.3,7.48,12.75,0.0,32.32,1.42,0.23,20.5,7.04,Asia,0.0,2.98
LKA,LKA,2001,25.24,7.63,12.12,0.0,32.1,1.42,0.0,21.49,7.37,Asia,0.0,3.27
LKA,LKA,2002,23.99,7.67,11.85,0.0,32.24,1.48,0.54,22.23,7.6,Asia,0.0,3.67
LKA,LKA,2003,23.14,7.09,11.28,0.0,32.21,2.35,1.15,22.78,7.92,Asia,0.0,4.12
LKA,LKA,2004,22.44,7.19,10.48,0.0,32.13,2.98,1.76,23.02,8.26,Asia,0.0,4.51
LKA,LKA,2005,21.77,7.17,10.22,0.0,31.82,3.21,1.45,24.36,8.63,Asia,0.0,4.78
LKA,LKA,2006,20.72,6.75,9.54,0.0,32.64,3.14,2.0,25.21,8.86,Asia,0.0,5.07
LKA,LKA,2007,20.14,6.93,9.01,0.0,32.12,3.66,2.34,25.8,9.31,Asia,0.0,5.5
LKA,LKA,2008,19.51,6.94,8.34,0.0,32.32,4.05,2.55,26.29,9.67,Asia,0.0,5.87
